Label,IQR chroma_cqt,IQR chroma_stft,IQR mfcc,IQR rms,Kurtosis chroma_cqt,Kurtosis chroma_stft,Kurtosis mfcc,Kurtosis rms,Max chroma_cqt,Max chroma_stft,Max mfcc,Max rms,Mean chroma_cqt,Mean chroma_stft,Mean mfcc,Mean rms,Median chroma_cqt,Median chroma_stft,Median mfcc,Median rms,MinMax chroma_cqt,MinMax chroma_stft,MinMax mfcc,MinMax rms,Quartile 1 chroma_cqt,Quartile 1 chroma_stft,Quartile 1 mfcc,Quartile 1 rms,Quartile 3 chroma_cqt,Quartile 3 chroma_stft
normal,0.2718280404806137,0.3355577439069748,13.175492703914642,0.0121147092431783,-0.8604832245741303,-0.6823671103167359,12.30262211696947,56.654996513305136,1.0,1.0,313.96268,0.1777517,0.75643027,0.7031851,-11.66734,0.012542737,0.76798934,0.7239489,1.9222331,0.0077677723,0.7052804,0.94577,865.65454,0.1765305,0.6268060505390167,0.5458200573921204,-3.04876846075058,0.0040189172141253,0.8986340910196304,0.8813778012990952
normal,0.2545336633920669,0.305007591843605,13.96206831932068,0.0026601476929499,-0.4466814776100802,-0.61700236730334,13.856094938583578,16.00156483571272,1.0,1.0,307.20703,0.03717092,0.76728654,0.7058794,-23.208786,0.0027324888,0.7882467,0.71675503,-0.047968753,0.000406369,0.7636887,0.9098493,978.5161,0.03698385,0.6507824212312698,0.5618189424276352,-5.354644536972046,0.0002888875678763,0.9053160846233368,0.8668265342712402
normal,0.261182576417923,0.4085263386368751,15.477104544639587,0.0240592500194907,-0.6385979373780062,-1.084126287123215,10.342189051609946,1.6555819942947982,1.0,1.0,277.33472,0.10160748,0.7261353,0.6045589,-9.476415,0.023276068,0.726794,0.5891165,1.4009309,0.012620099,0.82932806,0.9519629,743.4165,0.096589856,0.6000173687934875,0.402994729578495,-5.370839476585388,0.0078167170286178,0.8611999452114105,0.8115210682153702
normal,0.2691313624382019,0.3285536915063858,18.45180183649063,0.0068200156092643,-0.810267058783952,-0.7933146347375346,11.040187233690126,4.60397016218041,1.0,1.0,233.90413,0.12187814,0.7288781,0.71599126,-6.9559574,0.020012604,0.7352855,0.7375694,2.9956946,0.010586466,0.77421504,0.8786634,692.8455,0.11847779,0.5946012437343597,0.560725063085556,-3.4254851937294006,0.0086133098229765,0.8637326061725616,0.8892787545919418
normal,0.2286317199468612,0.3988889530301094,11.441362738609314,0.0100814851466566,-0.5491352658918753,-1.0343859131919788,10.014665292626972,7.107182302084956,1.0,1.0,285.62698,0.1430402,0.7597199,0.60372275,-9.553164,0.020192917,0.76653004,0.58491826,1.1139674,0.010952627,0.7598398,0.95090616,727.06946,0.13617635,0.6503231376409531,0.4120865240693092,-4.491027474403381,0.0090452029835432,0.8789548575878143,0.8109754770994186
normal,0.2631943076848984,0.3679088726639747,17.450188875198364,0.0050419566105119,-0.7758636211812879,-0.9221930792693992,12.147159853811305,2.427465457225616,1.0,1.0,276.83066,0.028485814,0.7473972,0.64692473,-18.780148,0.0046772463,0.7495086,0.65047866,-1.3280432,0.0021440436,0.7284367,0.96108764,894.5686,0.027983902,0.6253352761268616,0.4686456695199013,-8.493518590927124,0.0010402025072835,0.88852958381176,0.836554542183876
normal,0.2055851817131042,0.3291367143392563,18.663935288786888,0.0410343734547495,-0.2511326401776146,-0.7334529944398138,11.662620944896805,5.347772890240595,1.0,1.0,269.3994,0.27320188,0.7668631,0.7241766,-2.6115992,0.05656115,0.77548504,0.7509717,7.1617336,0.032623954,0.6956855,0.8782946,710.4115,0.2601751,0.6770471036434174,0.5717044472694397,0.4760016351938247,0.0244946544989943,0.8826322853565216,0.900841161608696
normal,0.2524507790803909,0.3543151468038559,17.248846411705017,0.0152159931603819,-0.8176215129415669,-0.9139712577708988,11.981163496216668,3.6196519588015743,1.0,1.0,305.17844,0.07983557,0.74366283,0.6808383,-11.755459,0.013646462,0.74223727,0.692475,1.7537727,0.007904701,0.7800597,0.91615087,842.0342,0.07867536,0.6198068112134933,0.5137202441692352,-4.148566126823425,0.0033149493392556,0.8722575902938843,0.8680353909730911
normal,0.2592582404613495,0.3246804773807525,12.15886902809143,0.0021433365909615,0.223802275302527,-0.7942624308876494,14.480518695390082,11.093228417285934,1.0,1.0,323.15628,0.24439093,0.7783652,0.68676114,-18.247322,0.017167306,0.8132599,0.69678026,-0.028198868,0.0012885635,0.83034384,0.9153485,866.8911,0.24397266,0.6660591065883636,0.5326989442110062,-4.553326725959778,0.0007382388430414,0.9253173470497132,0.8573794215917587
normal,0.2560731694102287,0.2350405752658844,15.188271313905716,0.0414702426642179,-0.2367248360513838,0.1309556588739346,11.599102197086118,1.3633884263891425,1.0,1.0,191.37146,0.21498232,0.5852523,0.80021614,-3.9481268,0.047829892,0.5506911,0.82387686,6.9562473,0.021217138,0.8809286,0.8932865,679.6162,0.21084934,0.4395287856459617,0.6969053745269775,1.1923491656780243,0.0153582040220499,0.6956019550561905,0.931945949792862
normal,0.3317011222243309,0.2618997991085052,14.640968084335327,0.0250832053134217,-0.8198394428810873,0.39557927545333,12.989675892069188,3.416899673771086,1.0,1.0,228.71494,0.13947555,0.63881433,0.778215,-8.165358,0.022380074,0.616729,0.8089621,8.420095,0.012618987,0.9126569,0.9167901,756.38586,0.13859358,0.4758488312363624,0.6685381829738617,2.6279780864715576,0.0056736640399321,0.8075499534606934,0.9304379820823668
normal,0.2983087599277496,0.4180883765220642,26.71051651239395,0.0122248533880338,-0.7666052171791704,-1.0390936924785834,13.44912226592716,6.273327195214854,1.0,1.0,182.7158,0.19929217,0.7304511,0.6346764,-10.254544,0.025842343,0.75943655,0.6496774,4.1715727,0.008089114,0.79426736,0.95668375,734.22327,0.19786844,0.590435191988945,0.4317613244056701,-2.9745641350746155,0.0057878532679751,0.8887439519166946,0.8498497009277344
normal,0.3716058433055877,0.2530759423971176,21.70406752824784,0.0136465842369943,-0.7831542363358497,-0.084775953315817,14.227099719356437,7.527806726820858,1.0,1.0,91.21687,0.29791903,0.7422514,0.7900062,-8.147521,0.036617,0.8003696,0.8134614,9.410625,0.012393813,0.843437,0.8742158,596.76697,0.29463118,0.5770273059606552,0.6796381920576096,3.471296012401581,0.0074184613768011,0.948633149266243,0.9327141344547272
normal,0.2615590691566467,0.2646480053663254,21.09931993484497,0.0115442908136174,-0.1792443931656344,-0.183638639529061,14.189821354405948,10.336660419142,1.0,1.0,118.02201,0.23057099,0.7074518,0.7776555,-9.300832,0.025230406,0.72771615,0.80310714,9.295263,0.009176396,0.8794285,0.8669914,647.0874,0.22823365,0.5864104479551315,0.6625512093305588,2.878258228302002,0.0060497146332636,0.8479695171117783,0.9271992146968842
normal,0.2901368141174316,0.2465322911739349,21.01238828897476,0.0164397660410031,-0.4019604110667667,-0.0993493679823496,14.184713024778231,6.257847566515121,1.0,1.0,94.257835,0.22858523,0.73114634,0.7956115,-8.57285,0.032337047,0.7480928,0.82210004,10.005098,0.011956223,0.8457293,0.8606619,623.8126,0.22552627,0.5999567657709122,0.6876935213804245,3.657663285732269,0.0074597481871023,0.8900935798883438,0.9342258125543594
normal,0.3368529975414276,0.2412298172712326,23.696035265922543,0.0463025572244077,-0.9083758017089538,0.1311496945714343,14.1348266101164,1.3032371092653632,1.0,1.0,121.144196,0.24426085,0.73259634,0.8052223,-7.257142,0.049578026,0.7769194,0.8314169,10.730537,0.016156094,0.8024725,0.87214315,640.677,0.24159744,0.5633066743612289,0.7011868953704834,3.653871655464173,0.0106490931939333,0.9001596719026566,0.942416712641716
extrastole,0.2284343391656875,0.2544005066156387,15.884177684783936,0.0424021044746041,-0.5620468633316098,-0.2428076928195706,12.328776171616877,5.610876127834985,1.0,1.0,223.99777,0.42635915,0.78418875,0.7910217,-3.7834082,0.061663117,0.79932034,0.8205863,7.4553137,0.024844335,0.6879405,0.8206791,653.9292,0.41996253,0.6756978780031204,0.6772289127111435,1.3812251091003418,0.0166217098012566,0.904132217168808,0.9316294193267822
extrastole,0.3312038630247116,0.2925941944122314,18.260295629501343,0.0296586505137383,-0.93538864021009,-0.36352803402225,11.516743529134658,1.0767496750357337,1.0,1.0,272.0003,0.16005921,0.6774796,0.7510895,-4.951767,0.042225882,0.6988324,0.78199816,6.255372,0.024987029,0.8270283,0.90706295,767.89075,0.15258424,0.5094174593687057,0.6198093593120575,-0.7771718502044678,0.0188138182274997,0.8406213223934174,0.9124035537242888
extrastole,0.2723724395036697,0.3293075710535049,19.020249724388123,0.0368415806442499,-0.6927513402148158,-0.3519038848112741,10.974399251727998,1.3137063011940393,1.0,1.0,250.68335,0.1748867,0.74963486,0.7196861,-5.839813,0.03793236,0.76200765,0.7555711,3.541596,0.019050516,0.7269069,0.93327665,731.55786,0.16727135,0.6253321468830109,0.5728111118078232,-3.249990582466125,0.0144009906798601,0.8977045863866806,0.902118682861328
extrastole,0.3017594665288925,0.2555254846811294,20.19450131058693,0.0289990724995732,-0.8231536834485729,-0.4419450771090609,11.65045098825096,2.3059726315118008,1.0,1.0,218.23027,0.14269415,0.6647868,0.78573436,-6.332168,0.031648453,0.6663532,0.81037664,6.775934,0.019116892,0.7728423,0.7417276,720.4348,0.1375553,0.5173540264368057,0.671347513794899,-1.0648860037326813,0.0125810569152235,0.8191134929656982,0.9268729984760284
extrastole,0.3256852179765701,0.263785719871521,17.9580934420228,0.0498314653523266,-0.7578046913808287,-0.3782490353222623,11.738137916089716,2.562798666711151,1.0,1.0,239.83615,0.4103022,0.6940629,0.76750714,-4.189241,0.06363632,0.7040068,0.78865135,6.386744,0.021564558,0.85065997,0.8941702,688.2081,0.40522552,0.5442705601453781,0.6502473056316376,-0.3056986704468727,0.0136886085383594,0.8699557781219482,0.9140330255031586
extrastole,0.261596992611885,0.2989312559366226,19.131050288677216,0.0159807568415999,-0.6250757360510888,-0.2003340558535868,11.316287941953044,3.642578549742258,1.0,1.0,245.50592,0.1334482,0.7473956,0.73962104,-5.9084096,0.03143471,0.7593144,0.76530784,4.8172774,0.021047734,0.72922295,0.93228817,730.2294,0.12525167,0.6251950860023499,0.6057009249925613,-2.083451926708221,0.0167551403865218,0.8867920786142349,0.904632180929184
extrastole,0.2180026769638061,0.2559754699468612,15.722448348999023,0.1079902127385139,-0.7032552838918376,-0.2008377097070961,11.884955467410046,0.7536502675817793,1.0,1.0,230.41382,0.54799634,0.7479602,0.78660667,0.091372445,0.12518549,0.74714255,0.8145057,9.601668,0.05157382,0.6992362,0.8227476,653.8937,0.53191274,0.6377625018358231,0.6752223670482635,3.4258337020874023,0.0371482521295547,0.8557651787996292,0.9311978369951248
extrastole,0.1939264982938766,0.24390809237957,14.475700318813324,0.0946047492325306,-0.7688995434522465,-0.135282833434148,11.459397588287263,1.3238613219580202,1.0,1.0,229.11545,0.5191011,0.7881341,0.7924495,0.12236598,0.1169248,0.7893269,0.82329094,7.889551,0.052305557,0.5558994,0.7774343,636.84033,0.4952553,0.6955308616161346,0.6850036084651947,2.883914053440094,0.0393557958304882,0.8894573599100113,0.9289117008447648
extrastole,0.3083761781454086,0.2602204531431198,19.0058478564024,0.0536162443459034,-0.9528266714264242,-0.0169976393168616,11.289711826494576,1.1240260247831912,1.0,1.0,246.80139,0.1916649,0.72004074,0.7841423,-3.7227275,0.05294914,0.735168,0.8189335,6.244179,0.032784045,0.7802907,0.8550701,720.7728,0.18028174,0.5730759799480438,0.6684891134500504,-0.566154882311821,0.021813441067934,0.8814521580934525,0.9287095665931702
extrastole,0.198222666978836,0.2920904606580734,15.122106865048409,0.0911674797534942,-0.1696628008044176,-0.4586459609582611,10.706305195773034,0.7696524699486336,1.0,1.0,251.8045,0.4541384,0.7949696,0.74651235,-2.1560357,0.090147175,0.8054784,0.7760483,5.387582,0.029825604,0.67853117,0.88581824,657.6231,0.4461702,0.7038580626249313,0.6135520190000534,-0.713940218091011,0.0172256045043468,0.9020807296037674,0.9056424796581268
extrastole,0.2394116967916488,0.279528483748436,18.02513664960861,0.0349096516147255,-0.7188063200531487,-0.4719853968530931,11.44168197975482,0.98755632040504,1.0,1.0,253.37842,0.16915713,0.7355344,0.7626219,-6.320643,0.035887424,0.7376153,0.788704,4.6345644,0.013729176,0.7487315,0.84760404,738.2379,0.16428849,0.618821993470192,0.6349099725484848,-2.0975844264030457,0.0099634854122996,0.8582336902618408,0.9144384562969208
extrastole,0.2112367898225784,0.2745400965213775,14.92003172636032,0.0735310278832912,-0.5270405721204474,0.3809085022915086,11.339816100728578,1.3456113018286002,1.0,1.0,222.23087,0.31865937,0.7327215,0.7586341,-2.578351,0.07368721,0.72575575,0.80085784,6.95518,0.04050571,0.69618016,0.92169434,660.6257,0.3054529,0.6290881931781769,0.6459225416183472,0.9211023449897766,0.0243023335933685,0.8403249830007553,0.9204626381397248
extrastole,0.3041559010744095,0.2790170758962631,16.332188546657562,0.0389328151941299,-0.90047128403967,-0.3074352790671524,11.8757002235657,1.704498085967428,1.0,1.0,215.69913,0.34956896,0.68313885,0.7708156,-3.0389485,0.06615081,0.6943861,0.80173385,7.474521,0.028713897,0.84266764,0.86437225,650.06396,0.34132457,0.5274145603179932,0.6472077071666718,1.21949964761734,0.0205288752913475,0.8315704613924026,0.9262247830629348
extrastole,0.2810743749141693,0.2699010521173477,16.70875334739685,0.1156230214983224,-0.9583835279071712,-0.2981472230442916,11.246716347778948,1.1716757244028535,1.0,1.0,233.85345,0.65719354,0.70951337,0.7749609,0.84151775,0.14479466,0.70947903,0.805389,8.110504,0.061431676,0.7208545,0.8620266,612.48926,0.636742,0.5662606954574585,0.6540750414133072,1.9269745349884035,0.0450567435473203,0.8473350703716278,0.9239760935306548
extrastole,0.2558263391256332,0.2876666337251663,17.510198652744293,0.0536202993243932,-0.5763610580879814,-0.5023865558267526,11.181199220394843,1.1535286227730124,1.0,1.0,214.74449,0.22568703,0.7469262,0.7425757,-4.7284923,0.045887537,0.7665199,0.76391053,5.0656385,0.02250197,0.82533044,0.8729254,666.9464,0.21744922,0.6269158869981766,0.6137549430131912,-1.5171697735786438,0.015923062339425,0.8827422261238098,0.9014215767383577
extrastole,0.2609800547361374,0.2485027909278869,18.88727833330632,0.0597112611867487,-0.2693093859453341,0.0055942681325551,11.62053731927385,1.7286707071683225,1.0,1.0,220.48083,0.29105574,0.6686978,0.7961656,-3.332735,0.066583656,0.67953444,0.82197386,7.8926806,0.030132545,0.92633533,0.77302563,660.3689,0.28389016,0.5431859642267227,0.6878151595592499,-0.3130109459161758,0.0213247458450496,0.8041660189628601,0.9363179504871368
extrastole,0.2566815167665481,0.3471045941114425,21.07599425315857,0.0367400683462619,-0.8515077580088759,-0.722953091435536,9.94215369683775,-0.0341994192122268,1.0,1.0,261.04947,0.11777303,0.7276557,0.6868426,-5.7695436,0.03733802,0.723965,0.70604515,2.6470692,0.02676244,0.70280457,0.9498548,745.26245,0.109732494,0.5988777726888657,0.5237388908863068,-5.981570720672607,0.0167197585105896,0.8555592894554138,0.8708434849977493
extrastole,0.2053968012332916,0.3012932986021042,15.930168211460114,0.0701043456792831,-0.6892131062717328,-0.2051130367536759,10.843405207856152,1.441620630317134,1.0,1.0,217.15857,0.4961663,0.7979718,0.7429172,-2.2512422,0.09299431,0.8030863,0.77294654,5.6001873,0.03170584,0.60547936,0.92420554,624.2687,0.48813078,0.7015459388494492,0.6086610555648804,-1.0214515328407288,0.0217372179031372,0.9069427400827408,0.9099543541669846
extrastole,0.3676136881113052,0.2690594643354416,17.090381413698196,0.0326428357511758,-1.085336796821022,-0.2241377955581653,11.256354126803544,2.3603401848391643,1.0,1.0,270.1473,0.3629361,0.6473125,0.77041715,-3.3305337,0.066975765,0.64229304,0.79825723,5.367147,0.025457159,0.83253586,0.85602444,696.0708,0.35363865,0.465060830116272,0.6488125175237656,-0.6178863346576691,0.0184659697115421,0.8326745182275772,0.9178719818592072
extrastole,0.3210193812847137,0.2663792967796325,17.277284637093544,0.0347432857379317,-0.6707655384425579,-0.2810504096410695,11.376486251855727,2.596377220765466,1.0,1.0,266.35602,0.37784517,0.6918546,0.76480603,-3.6348038,0.064692184,0.7034234,0.78511226,4.958784,0.023400195,0.8852647,0.8690481,696.5954,0.3698477,0.5419599413871765,0.6447905600070953,-0.86246158182621,0.0161538170650601,0.8629793226718903,0.911169856786728
extrastole,0.2905198931694031,0.2785690724849701,18.18868386745453,0.0339670069515705,-0.8058942265722697,-0.3519816754633313,10.557884409184338,2.5220169337419502,1.0,1.0,243.57002,0.26531148,0.7237492,0.75308764,-3.828224,0.052929997,0.73154926,0.7724707,4.6430826,0.029027678,0.7535516,0.8958224,691.67255,0.2530269,0.584941104054451,0.629777267575264,-2.0509742498397827,0.0202063135802745,0.8754609972238541,0.908346340060234
extrastole,0.2650927454233169,0.2746835350990295,18.3688046336174,0.0315275406464934,-0.170872182659401,-0.6573604618411966,10.855555695029349,1.7593676164007483,1.0,1.0,245.25586,0.23409386,0.72697294,0.7545861,-4.4563646,0.049576305,0.7377039,0.7722579,4.430744,0.022678144,0.8223935,0.8013147,691.44495,0.22735035,0.6110884100198746,0.6283159404993057,-2.1035205721855164,0.0168411983177065,0.8761811554431915,0.9029994755983352
extrastole,0.3660140186548233,0.3217626363039017,18.39621341228485,0.0269399224780499,-1.018252745410206,-0.6135528093035525,10.25557289298765,2.0905263234114484,1.0,1.0,231.73036,0.17585461,0.6764845,0.7081758,-5.5514174,0.037473667,0.7115217,0.7297087,3.4854014,0.021428257,0.8441136,0.9104669,695.6426,0.1683336,0.490999698638916,0.5620493590831757,-4.578368782997131,0.0152741787023842,0.8570137172937393,0.8838119953870773
extrastole,0.3646901100873947,0.3354834318161011,17.845252513885498,0.0254906711634248,-0.863875070559943,-0.6245980680488943,10.383438245411142,2.3781755055382714,1.0,1.0,264.7624,0.18608344,0.68062574,0.6978537,-5.685785,0.036861304,0.7102992,0.71607137,3.5543673,0.02091679,0.88208497,0.9653835,730.12915,0.17993627,0.5077796280384064,0.5421503484249115,-4.227299213409424,0.0142029609996825,0.8724697381258011,0.8776337802410126
extrastole,0.2154624313116073,0.2589051723480224,16.525168031454086,0.0737672680988907,-0.3723294604587468,-0.0934444441527455,11.873763069213071,2.909985560009736,1.0,1.0,232.76515,0.52463126,0.7778387,0.7758338,-1.6619986,0.09620037,0.7919119,0.8026954,7.355975,0.040198997,0.7062347,0.8570336,630.7962,0.5142099,0.6743098199367523,0.6603792160749435,1.5224556028842926,0.0278377933427691,0.8897722512483597,0.919284388422966
extrastole,0.2617623656988144,0.2604894191026687,16.338624253869057,0.0890406100079417,-0.9056621360221956,-0.0503173653025097,11.52200618304808,1.5265570415051322,1.0,1.0,252.44954,0.3861651,0.7285512,0.7725585,-3.210377,0.069892414,0.7178894,0.7991645,6.287698,0.027737565,0.74959517,0.9066927,669.04645,0.38015977,0.6009570956230164,0.6580822765827179,-0.0698936134576797,0.0153433764353394,0.8627194613218307,0.9185716956853868
extrastole,0.2830144912004471,0.2935210615396499,16.97477975487709,0.0671439156867563,-0.8682396563767614,-0.3225060114921696,11.804708869376867,2.268317625867496,1.0,1.0,186.27655,0.40609574,0.7364148,0.75827444,-1.8548261,0.08328452,0.7348535,0.7853509,8.598837,0.038986705,0.69780326,0.8534006,606.2041,0.39674744,0.6030663400888443,0.6294538080692291,1.0796492993831637,0.0262028886936604,0.8860808312892914,0.9229748696088792
extrastole,0.2651824802160263,0.2573748677968979,15.03793454170227,0.0363357886672019,-0.3806020969712542,0.2454654207674367,12.071086938331064,5.420987454308948,1.0,1.0,256.41992,0.28712478,0.76312554,0.78408664,-4.1859016,0.04847909,0.78339994,0.81277144,7.5494423,0.024596099,0.81110895,0.92291,709.5303,0.2791981,0.6488682478666306,0.6744055896997452,1.6515328884124756,0.0184787483885884,0.9140507280826567,0.9317804574966432
extrastole,0.2780390828847885,0.2548323422670364,15.785837709903715,0.0350935840979218,-0.5413903520746186,-0.2808726796694012,12.07216866031044,6.173589441829664,1.0,1.0,241.15479,0.269669,0.7247583,0.79351723,-4.3753834,0.04619034,0.7290333,0.8181914,7.565013,0.024439363,0.79559386,0.83203495,702.76917,0.25980377,0.6002159118652344,0.6809129416942596,1.2720651030540466,0.0180022101849317,0.8782549947500229,0.935745283961296
extrastole,0.1977050006389618,0.3140557110309601,17.41752541065216,0.0150138889439404,-0.1249892747143222,-0.6124225618892862,11.42779117623451,4.811514377279918,1.0,1.0,282.4181,0.1779312,0.80377436,0.72560126,-7.3780375,0.025017157,0.8155791,0.7503627,4.08698,0.013835142,0.6855633,0.9297714,788.52844,0.1731446,0.7149697989225388,0.5806072503328323,-2.5602773427963257,0.0106019512750208,0.9126747995615004,0.8946629613637924
extrastole,0.2617560625076294,0.3340723812580108,14.06819236278534,0.0188190303742885,-0.922373323367951,-0.9093155264668114,11.444120346325896,4.670750339869377,1.0,1.0,236.19604,0.253821,0.74432683,0.6874327,-5.9798727,0.037726875,0.7349098,0.69528437,4.9310927,0.014527101,0.6898526,0.8696492,701.82025,0.2483272,0.6160962134599686,0.528423622250557,-1.311928153038025,0.0117918848991394,0.877852275967598,0.8624960035085678
extrastole,0.2659308463335037,0.259183332324028,15.433269441127775,0.0822138208895921,-0.4882820108448098,-0.3613481014433048,11.526619208758772,3.227937693342392,1.0,1.0,253.16745,0.43025863,0.7302343,0.7784433,-2.4057946,0.07916563,0.7525189,0.8073808,6.545247,0.029336523,0.78884274,0.77030355,666.7101,0.42177632,0.602846622467041,0.6633467078208923,0.8559795022010803,0.0210399832576513,0.8687774688005447,0.9225300401449203
extrastole,0.4838487431406975,0.3256163597106933,19.923028469085693,0.0149551476351916,-1.3353434408357887,-0.8039872906678189,10.558661877175831,2.596004871190545,1.0,1.0,260.52185,0.16940337,0.62681323,0.70232767,-6.81542,0.031035641,0.6378615,0.71491706,4.301613,0.013344822,0.8767555,0.8749705,720.3855,0.1635863,0.3835406228899956,0.54877769947052,-5.333057641983032,0.0093137961812317,0.867389366030693,0.8743940591812134
extrastole,0.26137875020504,0.3002273738384247,18.21833276748657,0.0349267544224858,-0.7451895309566945,-0.589642345416407,10.529909171243116,1.5870554795927363,1.0,1.0,233.20917,0.20292625,0.72428066,0.7333427,-5.472457,0.041373797,0.7305058,0.7564167,4.3939514,0.018594362,0.76539135,0.8654546,691.2213,0.19670461,0.5999987870454788,0.5965827703475952,-3.840525150299072,0.0130956573411822,0.8613775372505188,0.8968101441860199
extrastole,0.2191990464925766,0.2942283153533935,15.236908607184889,0.1604851046577096,-0.6443506556280645,-0.1947288833196188,10.557099471643184,0.2103622967876242,1.0,1.0,277.17053,0.54709005,0.77355057,0.7470825,-0.40497103,0.12605032,0.78203714,0.77494246,5.9329143,0.049008258,0.6275408,0.9735497,685.878,0.5334155,0.6677469313144684,0.6152766644954681,0.0308340266346931,0.032681087963283,0.886945977807045,0.9095049798488616
extrastole,0.2750622183084488,0.2772652953863144,16.743178635835648,0.0666760709136724,-0.8622311602914521,-0.682184426657181,11.901836146577685,1.5865224730218186,1.0,1.0,219.6897,0.3661425,0.7483862,0.7711058,-2.3971074,0.07883163,0.7719076,0.7976891,7.960576,0.030848956,0.6968253,0.72131115,650.96204,0.3552855,0.6100781261920929,0.6467470526695251,1.3662502467632294,0.0218096449971199,0.8851403445005417,0.9240123480558396
extrastole,0.217953935265541,0.2794433683156967,16.872458800673485,0.0551832010969519,-0.3908187018781035,-0.2574275243671682,11.043949175196689,0.950478005655042,1.0,1.0,294.0056,0.30536073,0.7628603,0.7618462,-3.0225818,0.06873081,0.7710569,0.78771967,5.752325,0.030965265,0.78086865,0.87487054,734.7736,0.29387468,0.664010301232338,0.6359574794769287,-0.4873169511556625,0.02030576672405,0.881964236497879,0.9154008477926254
extrastole,0.2135938555002212,0.2926294356584549,16.654777228832245,0.0162005475722253,-0.5911891567527205,-0.680185829342014,12.00201670081858,4.146986844873722,1.0,1.0,271.88458,0.19039378,0.77628446,0.73934186,-7.664112,0.028098507,0.7962079,0.7518651,5.3154163,0.010362378,0.6930669,0.8235589,766.5398,0.1863751,0.6748137176036835,0.6021206676959991,-1.2992810606956482,0.0068042022176086,0.8884075731039047,0.894750103354454
extrastole,0.3568270802497864,0.2909819632768631,18.042366683483124,0.0249091889709234,-1.0200565686685887,-0.5446849548430817,11.312039950852654,3.651886570634044,1.0,1.0,231.55322,0.18403527,0.6157376,0.75584143,-5.6069407,0.036355946,0.59538555,0.7800379,4.9643974,0.019582933,0.84740937,0.8267277,696.53577,0.17662871,0.4303568303585052,0.6222042590379715,-2.085483014583588,0.0136709893122315,0.7871839106082916,0.9131862223148346
extrastole,0.3611034303903579,0.3405957370996475,18.716091513633728,0.01134799211286,-0.9915037448856864,-0.9310624098309064,10.59024582707608,8.035758672184901,1.0,1.0,258.3064,0.19310273,0.6681126,0.67627215,-8.593512,0.022937702,0.67676663,0.6765292,3.0005808,0.010163272,0.8771533,0.86240864,738.4102,0.18927275,0.4933582991361618,0.5125851780176163,-5.661531805992127,0.0077528266701847,0.8544617295265198,0.8531809151172638
extrastole,0.2156039476394653,0.3604139685630798,20.3601952791214,0.013548593968153,-0.6785456218318422,-0.8522189396127255,11.12312419333725,1.738959778006791,1.0,1.0,277.9491,0.076286234,0.77396953,0.67179793,-9.790868,0.016921127,0.7733393,0.68923175,2.2505436,0.009312841,0.6130873,0.9634031,821.373,0.073256925,0.6727508753538132,0.498382493853569,-5.503580212593079,0.0058440752327442,0.8883548229932785,0.8587964624166489
extrastole,0.3055186867713928,0.3157239854335785,15.495688304305077,0.0405545637477189,-0.9220359481495176,-0.554370400990615,11.587044959600068,1.525825177351508,1.0,1.0,221.5195,0.19983684,0.702312,0.7299108,-5.877706,0.04015135,0.70652485,0.7539687,5.982694,0.01516275,0.756822,0.8658057,691.8611,0.19434138,0.5522355884313583,0.5860588699579239,-0.5864068120718002,0.0102529448922723,0.8577542752027512,0.9017828553915024
extrastole,0.3383528590202331,0.3435792922973633,15.990167677402496,0.0118747255764901,-0.7417165775645742,-0.837757481985463,11.754163649922978,4.810189776696261,1.0,1.0,248.75357,0.20782189,0.7085654,0.6960136,-8.012515,0.028361047,0.7391041,0.71037877,3.7645252,0.009779981,0.89218104,0.9277806,728.92786,0.20397039,0.5478393286466599,0.5330802649259567,-2.4571333527565,0.0076656793244183,0.886192187666893,0.87665955722332
extrastole,0.2167003452777862,0.4006904065608978,17.113204836845398,0.1253244634717703,-0.79092677619487,-0.8916793780827907,9.641361930236144,-1.30223577053897,1.0,1.0,266.5718,0.23270135,0.7809422,0.64023954,-4.7408004,0.08071764,0.77443695,0.6562383,1.5532315,0.055413254,0.6913556,0.9669646,722.7467,0.2258236,0.6778002679347992,0.4542522430419922,-5.23984682559967,0.0156212132424116,0.8945006132125854,0.85494264960289
extrastole,0.2448496669530868,0.2901269495487213,13.686797440052032,0.1677587046287953,-0.791021452040904,-0.460209959932802,11.24868782968404,1.7060272866161623,1.0,1.0,228.77382,0.64793617,0.76117975,0.7570579,-0.4363934,0.12691034,0.77064174,0.7867131,7.4945097,0.042110585,0.6862109,0.8751482,616.6119,0.6353915,0.6414597481489182,0.6266354322433472,1.6760122179985046,0.026584240142256,0.886309415102005,0.9167623817920684
extrastole,0.3347964063286781,0.2576150894165039,17.95689371973276,0.0257615987211465,-0.902836236095426,-0.4710859232408104,12.12921592263926,4.202199777088552,1.0,1.0,253.08809,0.32152823,0.6366039,0.772355,-4.6975093,0.045559723,0.61916804,0.79224455,6.964929,0.016734432,0.9066762,0.8212744,679.2853,0.31579092,0.4720832034945488,0.655467689037323,-0.1629073992371559,0.0120867807418107,0.8068796098232269,0.9130827784538268
